,left,right,label
95,0157c_num4.png,0157b_num3.png,1
96,0157c_num4.png,0157b_num2.png,1
97,0398b_num1.png,0398a_num3.png,1
98,0398b_num1.png,0398c_num2.png,1
99,0398b_num1.png,0398a_num1.png,1
100,0398b_num1.png,0398c_num1.png,1
101,0398b_num1.png,0398b_num3.png,1
102,0398b_num1.png,0398a_num2.png,1
103,0437cc_num1.png,0437c_num4.png,1
104,0437cc_num1.png,0437b_num4.png,1
105,0437cc_num1.png,0437a_num1.png,1
106,0437cc_num1.png,0437b_num6.png,1
107,0437cc_num1.png,0437a_num4.png,1
108,0437cc_num1.png,0437b_num3.png,1
109,0437cc_num1.png,0437b_num2.png,1
110,0437cc_num1.png,0437a_num5.png,1
111,0437cc_num1.png,0437c_num1.png,1
112,0437cc_num1.png,0437c_num2.png,1
113,0437cc_num1.png,0437a_num6.png,1
114,0437cc_num1.png,0437a_num3.png,1
115,0437cc_num1.png,0437b_num1.png,1
116,0437cc_num1.png,0437b_num5.png,1
117,0437cc_num1.png,0437c_num3.png,1
118,0655a_num1.png,0655b_num2.png,1
119,0655a_num1.png,0655c_num1.png,1
120,0655a_num1.png,0655b_num3.png,1
121,0655a_num1.png,0655a_num4.png,1
122,0655a_num1.png,0655b_num1.png,1
123,0655a_num1.png,0655a_num2.png,1
124,0655a_num1.png,0655c_num2.png,1
125,0655a_num1.png,0655a_num3.png,1
126,1453b_num4.png,1453c_num2.png,1
127,1453b_num4.png,1453a_num5.png,1
128,1453b_num4.png,1453b_num1.png,1
129,1453b_num4.png,1453a_num6.png,1
130,1453b_num4.png,1453c_num1.png,1
131,1453b_num4.png,1453c_num3.png,1
132,1453b_num4.png,1453a_num1.png,1
133,1453b_num4.png,1453b_num5.png,1
134,1453b_num4.png,1453a_num2.png,1
135,1453b_num4.png,1453c_num8.png,1
136,1453b_num4.png,1453b_num3.png,1
137,1453b_num4.png,1453c_num5.png,1
138,1453b_num4.png,1453c_num7.png,1
139,1370b_num2.png,1370a_num1.png,1
140,1370b_num2.png,1370c_num2.png,1
141,1370b_num2.png,1370a_num3.png,1
142,1370b_num2.png,1370a_num2.png,1
143,1370b_num2.png,1370b_num1.png,1
144,1370b_num2.png,1370c_num1.png,1
145,1271a_num3.png,1271b_num6.png,1
146,1271a_num3.png,1271b_num5.png,1
147,1271a_num3.png,1271b_num2.png,1
148,1271a_num3.png,1271a_num5.png,1
149,1271a_num3.png,1271c_num2.png,1
150,1271a_num3.png,1271c_num1.png,1
151,1271a_num3.png,1271c_num4.png,1
152,1271a_num3.png,1271c_num3.png,1
153,1271a_num3.png,1271b_num4.png,1
154,1271a_num3.png,1271b_num3.png,1
155,0078b_num5.png,0078c_num1.png,1
156,0078b_num5.png,0078b_num1.png,1
157,0078b_num5.png,0078b_num2.png,1
158,0078b_num5.png,0078a_num2.png,1
159,0078b_num5.png,0078b_num3.png,1
160,0078b_num5.png,0078c_num2.png,1
161,0078b_num5.png,0078b_num6.png,1
162,1179c_num5.png,1179c_num1.png,1
163,1179c_num5.png,1179a_num3.png,1
164,1179c_num5.png,1179a_num4.png,1
165,1179c_num5.png,1179a_num1.png,1
166,1179c_num5.png,1179b_num2.png,1
167,1179c_num5.png,1179c_num2.png,1
168,1179c_num5.png,1179b_num5.png,1
169,1179c_num5.png,1179b_num3.png,1
170,1179c_num5.png,1179c_num6.png,1
171,0807b_num5.png,0807a_num3.png,1
172,0807b_num5.png,0807b_num3.png,1
173,0807b_num5.png,0807a_num2.png,1
174,0807b_num5.png,0807b_num2.png,1
175,0807b_num5.png,0807c_num2.png,1
176,0831c_num1.png,0831b_num2.png,1
177,0831c_num1.png,0831a_num2.png,1
178,0831c_num1.png,0831a_num1.png,1
179,0831c_num1.png,0831b_num1.png,1
180,0485c_num1.png,0485b_num1.png,1
181,0485c_num1.png,0485b_num5.png,1
182,0485c_num1.png,0485c_num2.png,1
183,0485c_num1.png,0485a_num3.png,1
184,0485c_num1.png,0485a_num4.png,1
185,0485c_num1.png,0485b_num3.png,1
186,0485c_num1.png,0485a_num2.png,1
187,0485c_num1.png,0485b_num2.png,1
188,0485c_num1.png,0485c_num3.png,1
189,0485c_num1.png,0485b_num4.png,1
190,0485c_num1.png,0485a_num1.png,1
191,0225c_num2.png,0225a_num2.png,1
192,0225c_num2.png,0225c_num3.png,1
193,0225c_num2.png,0225b_num1.png,1
194,0225c_num2.png,0225a_num3.png,1
195,0843a_num1.png,0843a_num3.png,1
196,0843a_num1.png,0843b_num1.png,1
197,0843a_num1.png,0843a_num4.png,1
198,0843a_num1.png,0843a_num5.png,1
199,1515c_num2.png,1515a_num7.png,1
200,1515c_num2.png,1515a_num8.png,1
201,1515c_num2.png,1515a_num1.png,1
202,1515c_num2.png,1515b_num7.png,1
203,1515c_num2.png,1515c_num4.png,1
204,1515c_num2.png,1515b_num5.png,1
205,1515c_num2.png,1515a_num6.png,1
206,1515c_num2.png,1515b_num6.png,1
207,1515c_num2.png,1515a_num5.png,1
208,1515c_num2.png,1515c_num5.png,1
209,1515c_num2.png,1515c_num7.png,1
210,1515c_num2.png,1515c_num3.png,1
211,1515c_num2.png,1515a_num3.png,1
212,1515c_num2.png,1515b_num1.png,1
213,1515c_num2.png,1515c_num1.png,1
214,1419a_num1.png,1419a_num2.png,1
215,1419a_num1.png,1419b_num1.png,1
216,1419a_num1.png,1419c_num1.png,1
217,0217c_num2.png,0217e_num3.png,1
218,0217c_num2.png,0217c_num5.png,1
219,0217c_num2.png,0217e_num2.png,1
220,0217c_num2.png,0217d_num2.png,1
221,0217c_num2.png,0217a_num3.png,1
222,0217c_num2.png,0217d_num4.png,1
223,0217c_num2.png,0217d_num5.png,1
224,0217c_num2.png,0217d_num3.png,1
225,0217c_num2.png,0217e_num1.png,1
226,0217c_num2.png,0217b_num3.png,1
227,0217c_num2.png,0217a_num4.png,1
228,0217c_num2.png,0217f_num2.png,1
229,0217c_num2.png,0217b_num2.png,1
230,0217c_num2.png,0217c_num6.png,1
231,0217c_num2.png,0217b_num8.png,1
232,0984b_num1.png,0984b_num2.png,1
233,0984b_num1.png,0984a_num3.png,1
234,0984b_num1.png,0984c_num2.png,1
235,0984b_num1.png,0984a_num1.png,1
236,0984b_num1.png,0984a_num5.png,1
237,0984b_num1.png,0984c_num1.png,1
238,0984b_num1.png,0984b_num3.png,1
239,0984b_num1.png,0984a_num2.png,1
240,0984b_num1.png,0984a_num4.png,1
241,0371a_num5.png,0371b_num2.png,1
242,0371a_num5.png,0371c_num4.png,1
243,0371a_num5.png,0371a_num4.png,1
244,0371a_num5.png,0371b_num1.png,1
245,0371a_num5.png,0371c_num3.png,1
246,0371a_num5.png,0371c_num5.png,1
247,0371a_num5.png,0371a_num3.png,1
248,0371a_num5.png,0371c_num1.png,1
249,0371a_num5.png,0371a_num1.png,1
250,0371a_num5.png,0371b_num3.png,1
251,0371a_num5.png,0371c_num6.png,1
252,0371a_num5.png,0371a_num2.png,1
253,0971b_num5.png,0971a_num1.png,1
254,0971b_num5.png,0971b_num4.png,1
255,0971b_num5.png,0971c_num1.png,1
256,0971b_num5.png,0971a_num3.png,1
257,0971b_num5.png,0971b_num3.png,1
258,0971b_num5.png,0971b_num1.png,1
259,0971b_num5.png,0971b_num2.png,1
260,1517b_num1.png,1517c_num2.png,1
261,1517b_num1.png,1517c_num1.png,1
262,1517b_num1.png,1517b_num2.png,1
263,1517b_num1.png,1517a_num2.png,1
264,1517b_num1.png,1517b_num4.png,1
265,1517b_num1.png,1517a_num4.png,1
266,1517b_num1.png,1517a_num1.png,1
267,1517b_num1.png,1517a_num5.png,1
268,1517b_num1.png,1517b_num5.png,1
269,1517b_num1.png,1517a_num3.png,1
270,0953c_num4.png,0953a_num2.png,1
271,0953c_num4.png,0953c_num1.png,1
272,0953c_num4.png,0953c_num3.png,1
273,0953c_num4.png,0953a_num5.png,1
274,0953c_num4.png,0953b_num6.png,1
275,0953c_num4.png,0953b_num1.png,1
276,0953c_num4.png,0953b_num4.png,1
277,0953c_num4.png,0953b_num3.png,1
278,0953c_num4.png,0953a_num3.png,1
279,0953c_num4.png,0953c_num2.png,1
280,1000c_num1.png,1000b_num5.png,1
281,1000c_num1.png,1000c_num4.png,1
282,1000c_num1.png,1000b_num1.png,1
283,1000c_num1.png,1000c_num6.png,1
284,1000c_num1.png,1000a_num1.png,1
285,1000c_num1.png,1000c_num3.png,1
286,1000c_num1.png,1000b_num3.png,1
287,1000c_num1.png,1000c_num2.png,1
288,1000c_num1.png,1000a_num2.png,1
289,1000c_num1.png,1000a_num3.png,1
290,1322a_num2.png,1322a_num1.png,1
291,1322a_num2.png,1322b_num1.png,1
292,1322a_num2.png,1322a_num4.png,1
293,1322a_num2.png,1322a_num5.png,1
294,1322a_num2.png,1322c_num2.png,1
295,1322a_num2.png,1322c_num1.png,1
296,1322a_num2.png,1322a_num3.png,1
297,0631a_num4.png,0631a_num2.png,1
298,0631a_num4.png,0631c_num4.png,1
299,0631a_num4.png,0631c_num2.png,1
300,0631a_num4.png,0631c_num1.png,1
301,0631a_num4.png,0631a_num3.png,1
302,0631a_num4.png,0631c_num3.png,1
303,1024b_num4.png,1024b_num2.png,1
304,1024b_num4.png,1024b_num1.png,1
305,1024b_num4.png,1024c_num4.png,1
306,1024b_num4.png,1024c_num1.png,1
307,1024b_num4.png,1024b_num3.png,1
308,1024b_num4.png,1024a_num4.png,1
309,1024b_num4.png,1024a_num3.png,1
310,1024b_num4.png,1024c_num2.png,1
311,1024b_num4.png,1024a_num1.png,1
312,1024b_num4.png,1024c_num3.png,1
313,1024b_num4.png,1024a_num2.png,1
314,1518b_num6.png,1518c_num2.png,1
315,1518b_num6.png,1518a_num1.png,1
316,1518b_num6.png,1518b_num2.png,1
317,1518b_num6.png,1518b_num4.png,1
318,1518b_num6.png,1518b_num1.png,1
319,1518b_num6.png,1518b_num3.png,1
320,1518b_num6.png,1518c_num3.png,1
321,1518b_num6.png,1518b_num5.png,1
322,1518b_num6.png,1518c_num5.png,1
323,1518b_num6.png,1518c_num4.png,1
324,1518b_num6.png,1518a_num2.png,1
325,1518b_num6.png,1518c_num1.png,1
326,0019b_num6.png,0019c_num3.png,1
327,0019b_num6.png,0019a_num3.png,1
328,0019b_num6.png,0019c_num5.png,1
329,0019b_num6.png,0019b_num2.png,1
330,0019b_num6.png,0019b_num4.png,1
331,0019b_num6.png,0019c_num1.png,1
332,0019b_num6.png,0019a_num1.png,1
333,0019b_num6.png,0019b_num1.png,1
334,0019b_num6.png,0019aa_num2.png,1
335,0019b_num6.png,0019aa_num1.png,1
336,0019b_num6.png,0019c_num2.png,1
337,0019b_num6.png,0019c_num4.png,1
338,0019b_num6.png,0019b_num5.png,1
339,0019b_num6.png,0019a_num2.png,1
340,0222a_num2.png,0222a_num3.png,1
341,0222a_num2.png,0222a_num4.png,1
342,1543c_num1.png,1543b_num2.png,1
343,1543c_num1.png,1543b_num5.png,1
344,1543c_num1.png,1543b_num1.png,1
345,1543c_num1.png,1543b_num4.png,1
346,1543c_num1.png,1543a_num2.png,1
347,1543c_num1.png,1543c_num3.png,1
348,1543c_num1.png,1543b_num3.png,1
349,1543c_num1.png,1543a_num1.png,1
350,0389b_num1.png,0389c_num1.png,1
351,0389b_num1.png,0389b_num2.png,1
352,0389b_num1.png,0389a_num1.png,1
353,0389b_num1.png,0389a_num2.png,1
354,0389b_num1.png,0389c_num2.png,1
355,0788c_num4.png,0788c_num1.png,1
356,0788c_num4.png,0788b_num3.png,1
357,0788c_num4.png,0788a_num5.png,1
358,0788c_num4.png,0788c_num2.png,1
359,0788c_num4.png,0788c_num3.png,1
360,0788c_num4.png,0788a_num1.png,1
361,0788c_num4.png,0788a_num2.png,1
362,0788c_num4.png,0788b_num1.png,1
363,0365a_num3.png,0365c_num4.png,1
364,0365a_num3.png,0365a_num2.png,1
365,0365a_num3.png,0365a_num4.png,1
366,0365a_num3.png,0365c_num2.png,1
367,0365a_num3.png,0365b_num2.png,1
368,0365a_num3.png,0365c_num3.png,1
369,0365a_num3.png,0365b_num1.png,1
370,0365a_num3.png,0365a_num5.png,1
371,0365a_num3.png,0365a_num1.png,1
372,0365a_num3.png,0365c_num1.png,1
373,0097c_num1.png,0097b_num5.png,1
374,0097c_num1.png,0097c_num3.png,1
375,0097c_num1.png,0097a_num3.png,1
376,0097c_num1.png,0097b_num3.png,1
377,0097c_num1.png,0097b_num4.png,1
378,0097c_num1.png,0097a_num4.png,1
379,0097c_num1.png,0097a_num5.png,1
380,0097c_num1.png,0097a_num1.png,1
381,0097c_num1.png,0097a_num2.png,1
382,0417c_num4.png,0417c_num3.png,1
383,0417c_num4.png,0417a_num2.png,1
384,0417c_num4.png,0417c_num2.png,1
385,0417c_num4.png,0417a_num1.png,1
386,0417c_num4.png,0417b_num1.png,1
387,0417c_num4.png,0417b_num2.png,1
388,0417c_num4.png,0417c_num1.png,1
389,0417c_num4.png,0417a_num3.png,1
390,1230b_num2.png,1230c_num2.png,1
391,1230b_num2.png,1230c_num3.png,1
392,1230b_num2.png,1230b_num4.png,1
393,1230b_num2.png,1230b_num1.png,1
394,1230b_num2.png,1230b_num3.png,1
395,1230b_num2.png,1230a_num2.png,1
396,1230b_num2.png,1230c_num6.png,1
397,1230b_num2.png,1230c_num1.png,1
398,1230b_num2.png,1230a_num1.png,1
399,1230b_num2.png,1230a_num4.png,1
400,1230b_num2.png,1230a_num3.png,1
401,1230b_num2.png,1230c_num4.png,1
402,1230b_num2.png,1230a_num5.png,1
403,0858b_num1.png,0858c_num2.png,1
404,0858b_num1.png,0858b_num5.png,1
405,0858b_num1.png,0858c_num1.png,1
406,0858b_num1.png,0858b_num4.png,1
407,0858b_num1.png,0858a_num3.png,1
408,0858b_num1.png,0858c_num4.png,1
409,0858b_num1.png,0858c_num3.png,1
410,0858b_num1.png,0858a_num1.png,1
411,0858b_num1.png,0858a_num4.png,1
412,0858b_num1.png,0858a_num2.png,1
413,0858b_num1.png,0858b_num2.png,1
414,0730a_num4.png,0730c_num3.png,1
415,0730a_num4.png,0730b_num2.png,1
416,0730a_num4.png,0730a_num3.png,1
417,0730a_num4.png,0730c_num1.png,1
418,0730a_num4.png,0730c_num5.png,1
419,0730a_num4.png,0730a_num1.png,1
420,0730a_num4.png,0730c_num4.png,1
421,0730a_num4.png,0730b_num3.png,1
422,0730a_num4.png,0730c_num2.png,1
423,0730a_num4.png,0730a_num5.png,1
424,1194a_num2.png,1194a_num4.png,1
425,1194a_num2.png,1194c_num4.png,1
426,1194a_num2.png,1194a_num1.png,1
427,1194a_num2.png,1194b_num1.png,1
428,1194a_num2.png,1194c_num3.png,1
429,1194a_num2.png,1194b_num3.png,1
430,1194a_num2.png,1194a_num5.png,1
431,1194a_num2.png,1194b_num2.png,1
432,1194a_num2.png,1194c_num2.png,1
433,1194a_num2.png,1194b_num4.png,1
434,0102b_num4.png,0102b_num7.png,1
435,0102b_num4.png,0102c_num4.png,1
436,0102b_num4.png,0102b_num1.png,1
437,0102b_num4.png,0102a_num2.png,1
438,0102b_num4.png,0102c_num5.png,1
439,0102b_num4.png,0102b_num2.png,1
440,0102b_num4.png,0102b_num8.png,1
441,0102b_num4.png,0102c_num2.png,1
442,0102b_num4.png,0102c_num3.png,1
443,0102b_num4.png,0102a_num1.png,1
444,1176c_num4.png,1176b_num6.png,1
445,1176c_num4.png,1176c_num2.png,1
446,1176c_num4.png,1176a_num1.png,1
447,1176c_num4.png,1176b_num3.png,1
448,1176c_num4.png,1176b_num1.png,1
449,1176c_num4.png,1176b_num2.png,1
450,1176c_num4.png,1176c_num1.png,1
451,1176c_num4.png,1176a_num2.png,1
452,1176c_num4.png,1176a_num3.png,1
453,1176c_num4.png,1176b_num7.png,1
454,1176c_num4.png,1176c_num3.png,1
455,1176c_num4.png,1176b_num4.png,1
456,1176c_num4.png,1176b_num5.png,1
457,0249b_num1.png,0249a_num1.png,1
458,0249b_num1.png,0249c_num1.png,1
459,0249b_num1.png,0249a_num2.png,1
460,0249b_num1.png,0249a_num3.png,1
461,0249b_num1.png,0249b_num2.png,1
462,0249b_num1.png,0249a_num4.png,1
463,1208c_num2.png,1208a_num3.png,1
464,1208c_num2.png,1208c_num3.png,1
465,1208c_num2.png,1208b_num1.png,1
466,1208c_num2.png,1208a_num1.png,1
467,1208c_num2.png,1208a_num2.png,1
468,1208c_num2.png,1208b_num3.png,1
469,1208c_num2.png,1208b_num2.png,1
470,1208c_num2.png,1208c_num4.png,1
471,1208c_num2.png,1208b_num4.png,1
472,1208c_num2.png,1208c_num1.png,1
473,1274b_num2.png,1274a_num3.png,1
474,1274b_num2.png,1274b_num3.png,1
475,1274b_num2.png,1274a_num1.png,1
476,1274b_num2.png,1274c_num2.png,1
477,1274b_num2.png,1274c_num1.png,1
478,0384c_num1.png,0384b_num4.png,1
479,0384c_num1.png,0384a_num5.png,1
480,0384c_num1.png,0384b_num1.png,1
481,0384c_num1.png,0384c_num3.png,1
482,0384c_num1.png,0384b_num2.png,1
483,0384c_num1.png,0384b_num7.png,1
484,0384c_num1.png,0384b_num5.png,1
485,0384c_num1.png,0384a_num3.png,1
486,0384c_num1.png,0384c_num2.png,1
487,0384c_num1.png,0384b_num6.png,1
488,0384c_num1.png,0384a_num2.png,1
489,0384c_num1.png,0384b_num3.png,1
490,0384c_num1.png,0384c_num6.png,1
491,0384c_num1.png,0384c_num4.png,1
492,0384c_num1.png,0384a_num1.png,1
493,0384c_num1.png,0384a_num4.png,1
494,0384c_num1.png,0384a_num6.png,1
495,1350c_num2.png,1350a_num2.png,1
496,1350c_num2.png,1350c_num4.png,1
497,1350c_num2.png,1350c_num6.png,1
498,1350c_num2.png,1350a_num1.png,1
499,1350c_num2.png,1350a_num3.png,1
500,1350c_num2.png,1350c_num3.png,1
501,1350c_num2.png,1350b_num4.png,1
502,1350c_num2.png,1350c_num1.png,1
503,1350c_num2.png,1350b_num2.png,1
504,1350c_num2.png,1350b_num3.png,1
505,1350c_num2.png,1350b_num1.png,1
506,1350c_num2.png,1350c_num5.png,1
507,0005a_num4.png,0005c_num1.png,1
508,0005a_num4.png,0005b_num2.png,1
509,0005a_num4.png,0005b_num3.png,1
510,0005a_num4.png,0005c_num3.png,1
511,0005a_num4.png,0005a_num1.png,1
512,0005a_num4.png,0005c_num4.png,1
513,0005a_num4.png,0005a_num3.png,1
514,0005a_num4.png,0005aa_num1.png,1
515,0005a_num4.png,0005b_num1.png,1
516,0005a_num4.png,0005c_num6.png,1
517,0005a_num4.png,0005c_num2.png,1
518,1043b_num1.png,1043b_num2.png,1
519,1043b_num1.png,1043c_num4.png,1
520,1043b_num1.png,1043b_num3.png,1
521,1043b_num1.png,1043c_num2.png,1
522,1043b_num1.png,1043a_num2.png,1
523,1043b_num1.png,1043b_num4.png,1
524,1043b_num1.png,1043a_num1.png,1
525,1043b_num1.png,1043c_num3.png,1
526,0513c_num6.png,0513b_num4.png,1
527,0513c_num6.png,0513a_num3.png,1
528,0513c_num6.png,0513a_num2.png,1
529,0513c_num6.png,0513b_num1.png,1
530,0513c_num6.png,0513c_num1.png,1
531,0513c_num6.png,0513c_num2.png,1
532,0513c_num6.png,0513a_num4.png,1
533,0513c_num6.png,0513c_num4.png,1
534,0513c_num6.png,0513a_num6.png,1
535,0513c_num6.png,0513b_num5.png,1
536,0513c_num6.png,0513a_num1.png,1
537,0513c_num6.png,0513c_num5.png,1
538,1405a_num3.png,1405b_num1.png,1
539,1405a_num3.png,1405c_num1.png,1
540,1405a_num3.png,1405a_num1.png,1
541,0327b_num3.png,0327b_num1.png,1
542,0327b_num3.png,0327c_num2.png,1
543,0327b_num3.png,0327a_num3.png,1
544,0327b_num3.png,0327b_num2.png,1
545,0327b_num3.png,0327a_num2.png,1
546,0327b_num3.png,0327b_num5.png,1
547,0327b_num3.png,0327b_num4.png,1
548,0327b_num3.png,0327c_num4.png,1
549,0327b_num3.png,0327c_num1.png,1
550,0327b_num3.png,0327c_num6.png,1
551,0327b_num3.png,0327a_num1.png,1
552,0263b_num2.png,0263c_num3.png,1
553,0263b_num2.png,0263b_num3.png,1
554,0263b_num2.png,0263a_num2.png,1
555,0263b_num2.png,0263c_num1.png,1
556,0263b_num2.png,0263a_num3.png,1
557,0663c_num4.png,0663a_num2.png,1
558,0663c_num4.png,0663c_num1.png,1
559,0663c_num4.png,0663b_num1.png,1
560,0663c_num4.png,0663a_num3.png,1
561,0663c_num4.png,0663c_num3.png,1
562,0663c_num4.png,0663c_num2.png,1
563,0663c_num4.png,0663a_num1.png,1
564,0617b_num3.png,0617b_num2.png,1
565,0617b_num3.png,0617a_num4.png,1
566,0617b_num3.png,0617c_num3.png,1
567,0617b_num3.png,0617a_num2.png,1
568,0617b_num3.png,0617c_num4.png,1
569,0617b_num3.png,0617c_num6.png,1
570,0617b_num3.png,0617a_num3.png,1
571,0617b_num3.png,0617c_num1.png,1
572,0617b_num3.png,0617c_num5.png,1
573,0617b_num3.png,0617a_num1.png,1
574,0617b_num3.png,0617b_num1.png,1
575,0617b_num3.png,0617c_num2.png,1
576,0300a_num2.png,0300c_num5.png,1
577,0300a_num2.png,0300c_num3.png,1
578,0300a_num2.png,0300a_num3.png,1
579,0300a_num2.png,0300a_num4.png,1
580,0300a_num2.png,0300c_num2.png,1
581,0300a_num2.png,0300c_num1.png,1
582,0300a_num2.png,0300b_num2.png,1
583,0300a_num2.png,0300a_num1.png,1
584,0300a_num2.png,0300c_num4.png,1
585,0300a_num2.png,0300b_num1.png,1
586,0300a_num2.png,0300b_num3.png,1
587,1007bb_num2.png,1007b_num1.png,1
588,1007bb_num2.png,1007bb_num1.png,1
589,1007bb_num2.png,1007cc_num1.png,1
590,1007bb_num2.png,1007aa_num2.png,1
591,1007bb_num2.png,1007aa_num1.png,1
592,1007bb_num2.png,1007a_num2.png,1
593,1007bb_num2.png,1007bb_num3.png,1
594,1007bb_num2.png,1007a_num1.png,1
595,1474b_num1.png,1474c_num2.png,1
596,1474b_num1.png,1474b_num3.png,1
597,1474b_num1.png,1474c_num4.png,1
598,1474b_num1.png,1474b_num4.png,1
599,1474b_num1.png,1474c_num3.png,1
600,1474b_num1.png,1474b_num2.png,1
601,1501c_num1.png,1501b_num5.png,1
602,1501c_num1.png,1501b_num3.png,1
603,1501c_num1.png,1501b_num6.png,1
604,1501c_num1.png,1501a_num1.png,1
605,1501c_num1.png,1501b_num2.png,1
606,1501c_num1.png,1501c_num2.png,1
607,1501c_num1.png,1501b_num1.png,1
608,0825c_num5.png,0825a_num3.png,1
609,0825c_num5.png,0825b_num6.png,1
610,0825c_num5.png,0825c_num4.png,1
611,0825c_num5.png,0825b_num4.png,1
612,0825c_num5.png,0825c_num2.png,1
613,0825c_num5.png,0825a_num2.png,1
614,0825c_num5.png,0825c_num3.png,1
615,0825c_num5.png,0825b_num1.png,1
616,0825c_num5.png,0825a_num1.png,1
617,0825c_num5.png,0825a_num4.png,1
618,0825c_num5.png,0825b_num2.png,1
619,0825c_num5.png,0825b_num3.png,1
620,0825c_num5.png,0825b_num5.png,1
621,0825c_num5.png,0825c_num6.png,1
622,0825c_num5.png,0825a_num5.png,1
623,0872a_num2.png,0872b_num1.png,1
624,0872a_num2.png,0872c_num2.png,1
625,0872a_num2.png,0872c_num4.png,1
626,0872a_num2.png,0872a_num1.png,1
627,0872a_num2.png,0872a_num3.png,1
628,0872a_num2.png,0872c_num1.png,1
629,0872a_num2.png,0872b_num4.png,1
630,0872a_num2.png,0872c_num5.png,1
631,0872a_num2.png,0872b_num2.png,1
632,0872a_num2.png,0872c_num3.png,1
633,0077c_num6.png,0077a_num1.png,1
